Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country,CTR,CPC,CPA,ROI,Conversion_Rate,Segment,Segment_Label,High_ROI
2022-04-15,3-Day Challenge,Digital,Content,Instagram,314,42,46241.05,4671.39,11409,1034,India,0.09063020422473486,4.517785299806577,111.22357142857143,8.898777451679265,0.04061895551257253,2,High Performers,0
2022-04-15,21-Day Upgrade,Coaching,Influencer,WhatsApp,36,7,4955.33,232.5,1483,122,India,0.08226567768037761,1.9057377049180328,33.214285714285715,20.313247311827958,0.05737704918032787,1,High Performers,1
2022-04-15,Mindset Coaching,Digital,WhatsApp,Google,74,9,14057.53,1513.83,36097,383,India,0.01061030002493282,3.952558746736292,168.20333333333332,8.286069109477287,0.02349869451697128,2,High Performers,0
2022-04-15,Spiritual Sessions,Skill,WhatsApp,Instagram,25,5,4671.01,1159.01,6024,250,India,0.04150066401062417,4.63604,231.802,3.0301723022234492,0.02,2,High Performers,0
2022-04-15,1:1 Mentorship,Skill,Content,Facebook,67,16,13197.89,2168.69,20842,654,India,0.03137894635831494,3.316039755351682,135.543125,5.085650784575019,0.024464831804281346,2,High Performers,0
2022-04-15,Dashboard Templates,Physical,Content,WhatsApp,600,71,76192.52,14335.23,39390,3481,India,0.08837268342218838,4.118135593220339,201.90464788732393,4.315053891705959,0.020396437805228384,2,High Performers,0
2022-04-15,Meditation Audio Pack,Coaching,Content,Instagram,118,15,18603.11,985.4,5840,460,India,0.07876712328767123,2.1421739130434783,65.69333333333333,17.87873959813274,0.03260869565217391,1,High Performers,1
2022-04-15,E-book,Physical,WhatsApp,Google,1076,162,149970.07,17127.28,43252,3478,India,0.08041246647553871,4.9244623346751,105.72395061728395,7.756210559995517,0.046578493387004025,2,High Performers,0
2022-04-15,Clothing Brand,Coaching,Content,YouTube,16,3,4188.37,73.49,1851,44,India,0.02377093462992977,1.6702272727272727,24.496666666666666,55.992379915634785,0.06818181818181818,1,High Performers,1
2022-04-16,5-Min Meditation Club,Coaching,Influencer,YouTube,142,14,9432.55,1331.77,10060,781,India,0.07763419483101391,1.7052112676056337,95.12642857142858,6.082716985665693,0.01792573623559539,2,High Performers,0
2022-04-16,3-Day Challenge,Digital,Influencer,WhatsApp,102,11,5689.99,2914.25,32560,884,India,0.027149877149877148,3.296662895927602,264.9318181818182,0.9524714763661318,0.012443438914027148,2,Average,0
2022-04-16,21-Day Upgrade,Digital,Influencer,Facebook,436,101,131141.0,1492.19,14448,1149,India,0.0795265780730897,1.298685813751088,14.774158415841585,86.88492082107506,0.08790252393385553,1,High Performers,1
2022-04-16,Mindset Coaching,Skill,Influencer,Facebook,264,78,105071.47,1255.16,25547,827,India,0.03237170704975144,1.517726723095526,16.09179487179487,82.71161445552758,0.094316807738815,1,High Performers,1
2022-04-16,Spiritual Sessions,Physical,Influencer,WhatsApp,75,19,13422.67,848.65,21469,435,India,0.020261772788672038,1.950919540229885,44.66578947368421,14.816496789017853,0.04367816091954023,1,High Performers,1
2022-04-16,1:1 Mentorship,Digital,WhatsApp,YouTube,158,46,71534.04,1578.63,36531,827,India,0.02263830719115272,1.908863361547763,34.31804347826087,44.31400011402291,0.05562273276904474,1,High Performers,1
2022-04-16,Dashboard Templates,Physical,Content,Google,110,21,5267.53,2010.14,45748,574,India,0.012546996590014865,3.50198606271777,95.72095238095238,1.620479170605032,0.036585365853658534,2,High Performers,0
2022-04-16,Meditation Audio Pack,Digital,WhatsApp,WhatsApp,128,36,45146.32,1301.08,49961,620,India,0.012409679550049037,2.098516129032258,36.14111111111111,33.699111507363114,0.05806451612903226,1,High Performers,1
2022-04-16,E-book,Physical,Email,YouTube,81,10,18827.14,1164.69,21857,689,India,0.03152308185020817,1.6904063860667635,116.46900000000001,15.164936592569697,0.01451378809869376,2,High Performers,1
2022-04-16,Clothing Brand,Skill,Email,YouTube,245,26,6570.38,3911.94,45826,1006,India,0.02195260332562301,3.8886083499005966,150.45923076923077,0.6795707500626288,0.02584493041749503,2,Average,0
2022-04-17,5-Min Meditation Club,Skill,Content,Google,208,54,89918.81,2961.2,37844,1270,India,0.033558820420674346,2.3316535433070866,54.837037037037035,29.365665946238014,0.04251968503937008,1,High Performers,1
2022-04-17,3-Day Challenge,Physical,Email,WhatsApp,316,31,10352.34,4220.5,26998,1476,India,0.05467071634935921,2.859417344173442,136.1451612903226,1.4528705129723967,0.02100271002710027,2,High Performers,0
2022-04-17,21-Day Upgrade,Coaching,WhatsApp,YouTube,263,38,53049.67,860.72,11632,840,India,0.07221458046767538,1.0246666666666666,22.650526315789474,60.63406218050004,0.04523809523809524,1,High Performers,1
2022-04-17,Mindset Coaching,Skill,Influencer,Instagram,658,116,136161.96,4773.05,39009,1978,India,0.05070624727626958,2.4130687563195146,41.146982758620695,27.527243586386064,0.05864509605662285,1,High Performers,1
2022-04-17,Spiritual Sessions,Skill,Content,Facebook,134,23,10632.4,1662.92,12994,441,India,0.03393874095736494,3.770793650793651,72.3008695652174,5.393813292281047,0.05215419501133787,0,High Performers,0
2022-04-17,1:1 Mentorship,Physical,WhatsApp,YouTube,115,23,5057.69,891.86,36583,660,India,0.018041166662110815,1.3513030303030302,38.77652173913044,4.670946112618572,0.03484848484848485,1,High Performers,0
2022-04-17,Dashboard Templates,Coaching,WhatsApp,YouTube,268,61,95590.7,3042.62,24263,721,India,0.029716028520792977,4.22,49.87901639344262,30.417232516712573,0.08460471567267684,0,High Performers,1
2022-04-17,Meditation Audio Pack,Digital,Content,WhatsApp,390,78,143204.3,2933.88,39342,2153,India,0.05472523003406029,1.3626939154667905,37.613846153846154,47.81055121545529,0.036228518346493266,1,High Performers,1
2022-04-17,E-book,Coaching,Content,Instagram,459,95,135152.91,4721.47,30907,1612,India,0.05215646940822467,2.928951612903226,49.69968421052632,27.62517605745668,0.05893300248138958,0,High Performers,1
2022-04-17,Clothing Brand,Digital,Influencer,WhatsApp,52,14,21725.95,1519.77,9922,499,India,0.050292279782301955,3.04563126252505,108.55499999999999,13.295551300525737,0.028056112224448898,2,High Performers,0
2022-04-18,5-Min Meditation Club,Coaching,Content,Instagram,277,49,62774.91,3452.77,46558,1363,India,0.029275312513424117,2.5332134996331623,70.46469387755101,17.181028565470623,0.0359501100513573,2,High Performers,1
2022-04-18,3-Day Challenge,Coaching,Email,WhatsApp,151,22,6803.48,1277.2,16254,393,India,0.024178663713547436,3.2498727735368957,58.054545454545455,4.326871280927027,0.05597964376590331,0,High Performers,0
2022-04-18,21-Day Upgrade,Physical,Email,Facebook,491,84,137874.45,1933.68,37444,1583,India,0.04227646618950967,1.2215287428932406,23.02,70.30158557775847,0.053063802905874924,1,High Performers,1
2022-04-18,Mindset Coaching,Skill,Ads,Instagram,1278,340,324278.16,4641.14,37756,3305,India,0.087535755906346,1.4042783661119518,13.650411764705883,68.87036805612414,0.10287443267776097,1,High Performers,1
2022-04-18,Spiritual Sessions,Physical,Influencer,Facebook,419,99,55559.05,3358.4,39247,2677,India,0.06820903508548425,1.254538662682107,33.92323232323233,15.543309313959028,0.03698169592827792,1,High Performers,1
2022-04-18,1:1 Mentorship,Skill,Ads,Google,1164,244,309619.85,8330.2,44246,2924,India,0.06608506983682141,2.84890560875513,34.14016393442623,36.168357302345676,0.08344733242134063,0,High Performers,1
2022-04-18,Dashboard Templates,Digital,WhatsApp,YouTube,415,60,115762.11,4175.19,44606,2817,India,0.0631529390664933,1.482140575079872,69.58649999999999,26.72618970633672,0.021299254526091587,1,High Performers,1
2022-04-18,Meditation Audio Pack,Digital,WhatsApp,WhatsApp,100,10,11754.46,1861.32,25232,436,India,0.017279644895370958,4.269082568807339,186.132,5.315120452152236,0.022935779816513763,2,High Performers,0
2022-04-18,E-book,Digital,Email,Instagram,46,7,9273.47,920.15,12487,217,India,0.01737807319612397,4.240322580645161,131.45,9.078215508341032,0.03225806451612903,2,High Performers,0
2022-04-18,Clothing Brand,Coaching,Content,Instagram,73,7,10475.4,883.57,6633,438,India,0.06603346901854365,2.0172831050228313,126.22428571428573,10.855766945459894,0.01598173515981735,2,High Performers,0
2022-04-19,5-Min Meditation Club,Physical,WhatsApp,WhatsApp,740,219,352656.73,8057.59,47634,2608,India,0.05475080824621069,3.0895667177914112,36.79264840182648,42.76702339036858,0.08397239263803681,0,High Performers,1
2022-04-19,3-Day Challenge,Physical,WhatsApp,Facebook,681,164,248674.19,7807.53,33720,3109,India,0.09220047449584816,2.511267288517208,47.606890243902434,30.85055837121343,0.05275008041170794,1,High Performers,1
2022-04-19,21-Day Upgrade,Coaching,Influencer,Google,161,30,53144.58,2403.07,23463,1503,India,0.06405830456463368,1.5988489687292085,80.10233333333333,21.115285863499608,0.01996007984031936,1,High Performers,1
2022-04-19,Mindset Coaching,Coaching,Influencer,Google,76,15,24550.04,1160.92,14568,241,India,0.01654310818231741,4.817095435684648,77.39466666666667,20.147055783344246,0.06224066390041494,0,High Performers,1
2022-04-19,Spiritual Sessions,Coaching,Content,Instagram,654,88,153343.95,5893.05,45565,2914,India,0.06395259519367937,2.0223232669869597,66.96647727272727,25.02115203502431,0.030199039121482498,1,High Performers,1
2022-04-19,1:1 Mentorship,Digital,Influencer,YouTube,99,23,10362.87,4043.5,30058,821,India,0.027313859870916227,4.925091352009744,175.80434782608697,1.562846543835786,0.028014616321559074,2,High Performers,0
2022-04-19,Dashboard Templates,Skill,Ads,Google,439,46,72904.62,2485.47,45870,1106,India,0.024111619795073033,2.247260397830018,54.031956521739126,28.332327487356515,0.04159132007233273,1,High Performers,1
2022-04-19,Meditation Audio Pack,Digital,WhatsApp,Facebook,180,23,39358.98,1449.98,13907,508,India,0.036528367009419714,2.8542913385826774,63.04260869565218,26.144498544807515,0.045275590551181105,1,High Performers,1
2022-04-19,E-book,Digital,Content,YouTube,99,26,17499.85,3553.78,11126,731,India,0.06570195937443825,4.861532147742818,136.68384615384616,3.9242918807579525,0.03556771545827633,2,High Performers,0
2022-04-19,Clothing Brand,Skill,WhatsApp,Instagram,357,70,73210.68,5187.34,47292,2071,India,0.043791761820181005,2.504751327860937,74.10485714285714,13.113337471613582,0.03380009657170449,2,High Performers,0
2022-04-20,5-Min Meditation Club,Physical,Influencer,Facebook,478,115,75094.38,3023.51,26676,1227,India,0.04599640125955915,2.4641483292583537,26.29139130434783,23.836822104110787,0.09372453137734311,0,High Performers,1
2022-04-20,3-Day Challenge,Skill,Influencer,Facebook,101,14,23841.04,3186.62,45432,930,India,0.02047015319598521,3.42647311827957,227.6157142857143,6.481607471239119,0.015053763440860216,2,High Performers,0
2022-04-20,21-Day Upgrade,Coaching,Ads,Facebook,269,30,32836.93,1186.18,15265,927,India,0.06072715361939076,1.2795900755124057,39.53933333333334,26.68292333372675,0.032362459546925564,1,High Performers,1
2022-04-20,Mindset Coaching,Coaching,Ads,WhatsApp,59,14,26041.2,709.9,3466,229,India,0.06607039815349106,3.1,50.707142857142856,35.68291308635019,0.0611353711790393,0,High Performers,1
2022-04-20,Spiritual Sessions,Physical,Content,YouTube,850,129,87898.83,11230.2,24517,2257,India,0.09205857160337724,4.97571998227736,87.05581395348838,6.82700486189026,0.057155516171909615,0,High Performers,0
2022-04-20,1:1 Mentorship,Digital,Influencer,Google,223,55,64740.38,5973.3,39378,1558,India,0.03956523947381787,3.83395378690629,108.60545454545455,9.838293740478461,0.03530166880616174,2,High Performers,0
2022-04-20,Dashboard Templates,Digital,Influencer,Instagram,214,49,67095.63,3990.26,38185,931,India,0.024381301558203484,4.285993555316864,81.43387755102042,15.814851663801356,0.05263157894736842,0,High Performers,1
2022-04-20,Meditation Audio Pack,Digital,Content,YouTube,147,21,7411.97,899.33,37794,549,India,0.014526115256389903,1.6381238615664846,42.8252380952381,7.24165767849399,0.03825136612021858,1,High Performers,0
2022-04-20,E-book,Skill,Content,Instagram,923,100,98157.13,5651.11,33719,3202,India,0.0949612977846318,1.7648688319800123,56.5111,16.3695309417088,0.03123048094940662,1,High Performers,1
2022-04-20,Clothing Brand,Skill,Influencer,WhatsApp,136,35,23628.63,1196.28,5431,421,India,0.07751795249493648,2.841520190023753,34.17942857142857,18.751755441869797,0.0831353919239905,0,High Performers,1
2022-04-21,5-Min Meditation Club,Physical,Influencer,YouTube,86,20,15124.87,1449.9,8154,396,India,0.04856512141280353,3.6613636363636366,72.495,9.431664252707083,0.050505050505050504,0,High Performers,0
2022-04-21,3-Day Challenge,Skill,WhatsApp,Google,483,113,158218.27,5597.81,31152,2604,India,0.08359013867488443,2.1496966205837174,49.538141592920354,27.264315866383455,0.043394777265745005,1,High Performers,1
2022-04-21,21-Day Upgrade,Skill,Email,Instagram,469,111,106168.04,4466.23,37193,1463,India,0.039335358804076036,3.052788790157211,40.236306306306304,22.771288088611648,0.0758714969241285,0,High Performers,1
2022-04-21,Mindset Coaching,Physical,Content,Facebook,151,21,33395.36,2283.22,33168,557,India,0.01679329474191992,4.099138240574506,108.72476190476189,13.626431092930162,0.03770197486535009,2,High Performers,0
2022-04-21,Spiritual Sessions,Skill,Content,YouTube,71,10,11384.2,1672.47,17899,405,India,0.022626962400134086,4.129555555555555,167.247,5.806818657434813,0.024691358024691357,2,High Performers,0
2022-04-21,1:1 Mentorship,Physical,Ads,Google,373,79,156791.05,5746.61,48098,2669,India,0.05549087280136388,2.15309479205695,72.74189873417721,26.284094448727163,0.02959910078681154,1,High Performers,1
2022-04-21,Dashboard Templates,Coaching,Influencer,WhatsApp,247,47,89368.54,6074.58,19933,1713,India,0.08593789193799227,3.5461646234676008,129.2463829787234,13.71188790006881,0.027437244600116754,2,High Performers,0
2022-04-21,Meditation Audio Pack,Coaching,Influencer,YouTube,18,4,4409.03,222.6,4538,65,India,0.014323490524460115,3.4246153846153846,55.65,18.80696316262354,0.06153846153846154,0,High Performers,1
2022-04-21,E-book,Coaching,WhatsApp,Facebook,311,50,46018.27,2353.88,22167,1026,India,0.04628501827040195,2.2942300194931775,47.077600000000004,18.54996431423862,0.04873294346978557,1,High Performers,1
2022-04-21,Clothing Brand,Physical,WhatsApp,YouTube,69,17,15261.48,309.29,7236,184,India,0.02542841348811498,1.6809239130434783,18.193529411764708,48.343593391315586,0.09239130434782608,1,High Performers,1
2022-04-22,5-Min Meditation Club,Digital,Content,WhatsApp,232,35,35873.88,7568.33,19521,1882,India,0.09640899544080733,4.021429330499469,216.238,3.73999944505591,0.018597236981934114,2,High Performers,0
2022-04-22,3-Day Challenge,Physical,Ads,WhatsApp,1121,198,98822.49,3239.74,46019,3212,India,0.06979725765444708,1.0086363636363636,16.36232323232323,29.503216307481466,0.06164383561643835,1,High Performers,1
2022-04-22,21-Day Upgrade,Skill,Email,Google,22,5,5506.76,161.31,2894,98,India,0.033863165169315826,1.6460204081632652,32.262,33.13774719484223,0.05102040816326531,1,High Performers,1
2022-04-22,Mindset Coaching,Physical,Content,Facebook,258,39,15681.05,6976.25,26463,1923,India,0.07266749801609795,3.6277951118044722,178.87820512820514,1.2477763841605447,0.0202808112324493,2,High Performers,0
2022-04-22,Spiritual Sessions,Skill,WhatsApp,Google,118,25,30757.57,2502.46,39591,1081,India,0.02730418529463767,2.314949121184089,100.0984,11.290933721218321,0.02312673450508788,2,High Performers,0
2022-04-22,1:1 Mentorship,Physical,Email,Facebook,201,36,10448.6,2985.62,29660,808,India,0.027242076871207013,3.6950742574257425,82.93388888888889,2.4996416154768526,0.04455445544554455,2,High Performers,0
2022-04-22,Dashboard Templates,Physical,Content,Instagram,1023,121,35872.25,3400.8,38947,2790,India,0.07163581277120189,1.2189247311827958,28.105785123966943,9.548179840037639,0.043369175627240145,1,High Performers,0
2022-04-22,Meditation Audio Pack,Digital,Ads,WhatsApp,792,113,174320.7,7628.43,49264,2283,India,0.046342156544332574,3.341406044678055,67.50823008849558,21.851451740397437,0.04949627682873412,0,High Performers,1
2022-04-22,E-book,Physical,Ads,Facebook,923,237,78031.5,7905.59,38766,3210,India,0.08280451942423774,2.4628006230529595,33.35691983122363,8.870420803507391,0.07383177570093458,0,High Performers,0
2022-04-22,Clothing Brand,Digital,Ads,Google,492,115,192219.35,7620.81,29684,2373,India,0.07994205632664061,3.2114664981036665,66.26791304347826,24.222955302651556,0.04846186262115466,0,High Performers,1
2022-04-23,5-Min Meditation Club,Physical,Ads,YouTube,615,124,148159.57,4822.25,31483,2782,India,0.08836514944573262,1.733375269590223,38.88911290322581,29.724157810150864,0.04457225017972682,1,High Performers,1
2022-04-23,3-Day Challenge,Physical,Ads,YouTube,416,67,55962.88,2541.07,31878,1116,India,0.03500846979107849,2.2769444444444447,37.92641791044776,21.023352367309833,0.06003584229390681,1,High Performers,1
2022-04-23,21-Day Upgrade,Physical,Influencer,YouTube,190,54,50109.8,2141.7,9900,522,India,0.05272727272727273,4.102873563218391,39.661111111111104,22.39720782555914,0.10344827586206896,0,High Performers,1
2022-04-23,Mindset Coaching,Coaching,Ads,YouTube,326,70,124274.52,5755.01,32248,1677,India,0.052003225006201935,3.4317292784734645,82.21442857142857,20.594144927636965,0.04174120453190221,0,High Performers,1
2022-04-23,Spiritual Sessions,Physical,Content,YouTube,63,7,6662.79,475.05,13267,418,India,0.031506746061656744,1.1364832535885168,67.86428571428571,13.025449952636563,0.01674641148325359,1,High Performers,0
2022-04-23,1:1 Mentorship,Digital,Ads,YouTube,670,118,87288.43,4589.48,39833,3058,India,0.07677051690809128,1.5008109875735773,38.89389830508474,18.01924183131858,0.03858731196860693,1,High Performers,1
2022-04-23,Dashboard Templates,Physical,WhatsApp,WhatsApp,642,76,124805.82,5699.03,39717,1846,India,0.04647883777727421,3.0872318526543876,74.98723684210526,20.89948464914205,0.041170097508125676,0,High Performers,1
2022-04-23,Meditation Audio Pack,Physical,Email,Facebook,660,148,182446.88,7197.58,22104,1695,India,0.07668295331161781,4.246359882005899,48.6322972972973,24.34836431133798,0.08731563421828908,0,High Performers,1
2022-04-23,E-book,Coaching,Influencer,WhatsApp,667,131,59289.68,12084.83,25146,2482,India,0.09870357114451603,4.8689887187751815,92.2506106870229,3.9061244552054104,0.05278001611603546,0,High Performers,0
2022-04-23,Clothing Brand,Digital,Content,WhatsApp,358,100,63462.81,2288.11,24378,1118,India,0.04586102223316105,2.046610017889088,22.8811,26.73590867571926,0.08944543828264759,1,High Performers,1
2022-04-24,5-Min Meditation Club,Physical,Ads,Facebook,152,41,27965.14,2946.26,45122,902,India,0.019990248659190638,3.2663636363636366,71.86,8.491742073001024,0.045454545454545456,0,High Performers,0
2022-04-24,3-Day Challenge,Skill,Email,WhatsApp,422,99,57132.09,3460.7,19203,1514,India,0.07884184762797479,2.285799207397622,34.95656565656566,15.50882480423036,0.0653896961690885,1,High Performers,1
2022-04-24,21-Day Upgrade,Digital,Content,Instagram,179,48,48198.44,6623.73,38184,1777,India,0.04653781688665409,3.727478897017445,137.994375,6.276631142875693,0.027011817670230726,2,High Performers,0
2022-04-24,Mindset Coaching,Digital,Ads,Facebook,73,19,8176.3,434.79,13873,257,India,0.01852519282058675,1.6917898832684826,22.883684210526315,17.805170312104693,0.07392996108949416,1,High Performers,1
2022-04-24,Spiritual Sessions,Physical,Influencer,YouTube,1590,177,89447.15,19730.46,49146,4759,India,0.09683392341187483,4.145925614624921,111.4715254237288,3.5334548713005174,0.037192687539399034,2,High Performers,0
2022-04-24,1:1 Mentorship,Physical,Ads,YouTube,26,3,1091.49,336.23,2141,80,India,0.03736571695469407,4.202875000000001,112.07666666666667,2.2462600005948308,0.0375,2,High Performers,0
2022-04-24,Dashboard Templates,Skill,Influencer,WhatsApp,445,74,104907.84,2465.94,26191,1758,India,0.06712229391775801,1.4026962457337884,33.32351351351351,41.54273826613786,0.04209328782707622,1,High Performers,1
2022-04-24,Meditation Audio Pack,Digital,WhatsApp,Instagram,436,108,40617.56,10526.46,22944,2181,India,0.09505753138075314,4.826437414030261,97.46722222222222,2.8586153369698835,0.04951856946354883,0,High Performers,0
2022-04-24,E-book,Coaching,Content,YouTube,163,38,34959.33,3400.2,22838,818,India,0.03581749715386636,4.156723716381418,89.47894736842105,9.281551085230282,0.04645476772616137,0,High Performers,0
2022-04-24,Clothing Brand,Skill,Content,Google,1307,377,570105.56,18974.31,46911,4213,India,0.08980836051245976,4.503752670306196,50.329734748010615,29.046181389468178,0.08948492760503204,0,High Performers,1
2022-04-25,5-Min Meditation Club,Coaching,WhatsApp,WhatsApp,1684,476,410320.96,15523.97,48463,4704,India,0.09706373934754349,3.3001636904761904,32.61338235294117,25.43144504917235,0.10119047619047619,0,High Performers,1
2022-04-25,3-Day Challenge,Skill,Ads,Facebook,216,25,28748.25,2620.88,41887,752,India,0.017953064196528756,3.485212765957447,104.8352,9.968930282958395,0.03324468085106383,2,High Performers,0
2022-04-25,21-Day Upgrade,Skill,Email,Facebook,50,11,12908.19,862.15,12940,296,India,0.02287480680061824,2.9126689189189188,78.37727272727273,13.972093023255816,0.037162162162162164,2,High Performers,0
2022-04-25,Mindset Coaching,Skill,Content,WhatsApp,61,12,16871.74,273.5,19908,238,India,0.011954992967651195,1.1491596638655461,22.791666666666668,60.68826325411335,0.05042016806722689,1,High Performers,1
2022-04-25,Spiritual Sessions,Digital,Email,YouTube,27,5,3390.02,671.88,12521,169,India,0.013497324494848655,3.975621301775148,134.376,4.045573614335893,0.029585798816568046,2,High Performers,0
2022-04-25,1:1 Mentorship,Skill,Content,Facebook,201,21,18458.17,2318.45,15858,903,India,0.05694286795308362,2.56749723145072,110.40238095238094,6.961426815329206,0.023255813953488372,2,High Performers,0
2022-04-25,Dashboard Templates,Physical,Ads,WhatsApp,363,68,91813.87,8005.6,24984,1760,India,0.07044508485430676,4.548636363636364,117.72941176470589,10.46870565604077,0.038636363636363635,2,High Performers,0
2022-04-25,Meditation Audio Pack,Coaching,Influencer,WhatsApp,686,187,213916.69,11919.5,41253,2804,India,0.06797081424381257,4.250891583452211,63.74064171122995,16.946783841604095,0.06669044222539229,0,High Performers,1
2022-04-25,E-book,Digital,Email,YouTube,126,17,18229.54,646.44,9577,321,India,0.033517803069854864,2.0138317757009347,38.02588235294118,27.199894808489574,0.0529595015576324,1,High Performers,1
2022-04-25,Clothing Brand,Skill,Ads,Instagram,539,157,223612.83,3220.87,23778,1393,India,0.05858356463958281,2.3121823402727926,20.515095541401273,68.42622024484068,0.11270638908829864,1,High Performers,1
2022-04-26,5-Min Meditation Club,Digital,Email,Facebook,186,43,15112.87,2765.11,16722,1014,India,0.06063867958378184,2.7269329388560157,64.30488372093023,4.465558332218248,0.04240631163708087,0,High Performers,0
2022-04-26,3-Day Challenge,Digital,Ads,Google,607,116,74785.82,5927.56,28533,1678,India,0.05880909823712894,3.5325148986889157,51.0996551724138,11.616628089804237,0.06912991656734208,0,High Performers,0
2022-04-26,21-Day Upgrade,Coaching,Email,Instagram,1067,303,398455.61,6332.66,46806,3230,India,0.06900824680596505,1.9605758513931888,20.89986798679868,61.92073315162981,0.09380804953560372,1,High Performers,1
2022-04-26,Mindset Coaching,Physical,Ads,YouTube,47,10,13773.18,1013.87,4740,384,India,0.0810126582278481,2.640286458333333,101.387,12.584759387298174,0.026041666666666668,2,High Performers,0
2022-04-26,Spiritual Sessions,Coaching,Email,YouTube,148,23,31148.74,2866.74,31231,1166,India,0.03733469949729436,2.4586106346483705,124.64086956521739,9.86556157865729,0.01972555746140652,2,High Performers,0
2022-04-26,1:1 Mentorship,Digital,Email,Facebook,545,93,137783.29,10068.69,43507,2789,India,0.06410462684165766,3.6101434205808536,108.26548387096774,12.68433132810723,0.03334528504840445,2,High Performers,0
2022-04-26,Dashboard Templates,Coaching,Content,Facebook,74,15,17411.65,884.72,13393,263,India,0.019637123870678713,3.3639543726235743,58.98133333333333,18.680407360520842,0.057034220532319393,0,High Performers,1
2022-04-26,Meditation Audio Pack,Physical,Ads,Instagram,76,8,8486.61,1699.59,17164,493,India,0.028722908412957354,3.447444219066937,212.44875,3.9933278025876833,0.016227180527383367,2,High Performers,0
2022-04-26,E-book,Physical,Influencer,WhatsApp,458,74,82420.57,6968.17,19971,1471,India,0.07365680236342696,4.737029231815092,94.16445945945947,10.828151437177912,0.05030591434398368,0,High Performers,0
2022-04-26,Clothing Brand,Physical,WhatsApp,Instagram,170,35,26545.56,4134.25,14616,1396,India,0.09551176792556103,2.9614971346704873,118.12142857142857,5.42088891576465,0.025071633237822348,2,High Performers,0
2022-04-27,5-Min Meditation Club,Physical,Content,Facebook,516,65,98504.51,9726.24,26916,2125,India,0.07894932382226186,4.577054117647059,149.63446153846152,9.12770710983895,0.03058823529411765,2,High Performers,0
2022-04-27,3-Day Challenge,Digital,Content,Facebook,498,123,25217.73,7707.15,30094,1996,India,0.0663255133913737,3.8612975951903805,62.65975609756097,2.2719915922228062,0.06162324649298597,0,High Performers,0
2022-04-27,21-Day Upgrade,Skill,WhatsApp,WhatsApp,235,31,25952.56,3488.46,25414,767,India,0.030180215629180766,4.548187744458931,112.53096774193548,6.439546390097637,0.04041720990873533,2,High Performers,0
2022-04-27,Mindset Coaching,Skill,Influencer,WhatsApp,253,43,12240.5,5482.99,18398,1302,India,0.07076856180019567,4.211205837173579,127.5113953488372,1.2324498129670125,0.03302611367127496,2,High Performers,0
2022-04-27,Spiritual Sessions,Skill,WhatsApp,Instagram,295,34,20037.5,3926.07,40121,836,India,0.02083696817128187,4.6962559808612445,115.47264705882354,4.103704213118971,0.04066985645933014,2,High Performers,0
2022-04-27,1:1 Mentorship,Coaching,Email,Instagram,110,22,24586.16,2119.23,13193,539,India,0.040854998863033426,3.93178107606679,96.32863636363636,10.601459020493293,0.04081632653061224,2,High Performers,0
2022-04-27,Dashboard Templates,Skill,Influencer,WhatsApp,74,10,3990.28,1280.09,4947,272,India,0.054982817869415807,4.7062132352941175,128.009,2.1171870727839455,0.03676470588235294,2,High Performers,0
2022-04-27,Meditation Audio Pack,Skill,Influencer,Google,87,14,20877.64,3344.47,45829,804,India,0.01754347683781012,4.15978855721393,238.89071428571427,5.242436021252994,0.017412935323383085,2,High Performers,0
2022-04-27,E-book,Digital,Email,YouTube,726,189,112114.57,8322.37,34835,3463,India,0.09941151141093728,2.4032255269997114,44.03370370370371,12.471471467863122,0.05457695639618828,0,High Performers,0
2022-04-27,Clothing Brand,Coaching,Email,Facebook,152,28,23685.78,6658.53,24975,1378,India,0.05517517517517517,4.832024673439768,237.80464285714285,2.557208573063424,0.020319303338171262,2,High Performers,0
2022-04-28,5-Min Meditation Club,Coaching,Influencer,YouTube,610,107,71583.95,13072.09,38742,3146,India,0.08120386144236229,4.155146217418944,122.16906542056076,4.476090663390475,0.03401144310235219,2,High Performers,0
2022-04-28,3-Day Challenge,Coaching,Influencer,YouTube,207,54,47783.41,2103.7,30175,870,India,0.02883181441590721,2.418045977011494,38.9574074074074,21.71398488377621,0.06206896551724138,1,High Performers,1
2022-04-28,21-Day Upgrade,Physical,WhatsApp,WhatsApp,365,82,77943.31,15486.14,37425,3403,India,0.09092852371409485,4.550731707317073,188.85536585365853,4.033101211793255,0.024096385542168676,2,High Performers,0
2022-04-28,Mindset Coaching,Digital,Email,YouTube,84,9,10431.48,2061.93,22736,508,India,0.022343420126671357,4.058917322834645,229.10333333333332,4.05908541997061,0.017716535433070866,2,High Performers,0
2022-04-28,Spiritual Sessions,Digital,Content,Instagram,250,31,58947.49,4072.68,15763,1299,India,0.08240817103343272,3.1352424942263277,131.37677419354839,13.473882062916802,0.02386451116243264,2,High Performers,0
2022-04-28,1:1 Mentorship,Physical,WhatsApp,WhatsApp,900,110,78238.42,12881.32,47064,2728,India,0.05796362400135985,4.721891495601173,117.1029090909091,5.073789021622008,0.04032258064516129,2,High Performers,0
2022-04-28,Dashboard Templates,Digital,Influencer,Instagram,79,16,16594.91,1429.58,5356,372,India,0.06945481702763256,3.8429569892473117,89.34875,10.608241581443501,0.043010752688172046,2,High Performers,0
